#Ensembl Gene ID,Ensembl Transcript ID,Associated Gene Name,Chromosome Name,Strand,Transcription Start Site (TSS),APPRIS principal isoform annotation
ENSMUSG00000062818,ENSMUST00000174204,Vmn1r51,6,1,90122643,APPRIS principal isoform [04-11-2014]
ENSMUSG00000062818,ENSMUST00000072859,Vmn1r51,6,1,90128424,APPRIS principal isoform [04-11-2014]
ENSMUSG00000037625,ENSMUST00000046174,Cldn11,3,1,31149920,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026368,ENSMUST00000027615,F13b,1,1,139501702,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022479,ENSMUST00000023119,Vdr,15,-1,97908310,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022875,ENSMUST00000039492,Kng1,16,1,23058250,APPRIS principal isoform [04-11-2014]
ENSMUSG00000036327,ENSMUST00000036187,Qsox2,2,-1,26237525,APPRIS principal isoform [04-11-2014]
ENSMUSG00000060742,ENSMUST00000076263,Olfr1076,2,1,86508461,APPRIS principal isoform [04-11-2014]
ENSMUSG00000036086,ENSMUST00000086614,Zranb3,1,-1,128102462,APPRIS principal isoform [04-11-2014]
ENSMUSG00000036086,ENSMUST00000112538,Zranb3,1,-1,128103001,APPRIS principal isoform [04-11-2014]
ENSMUSG00000053253,ENSMUST00000181969,Ndfip2,14,1,105258573,APPRIS principal isoform [04-11-2014]
ENSMUSG00000047281,ENSMUST00000057311,Sfn,4,-1,133602168,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022387,ENSMUST00000109380,Brd1,15,-1,88730771,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057530,ENSMUST00000102518,Ece1,4,1,137862237,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063856,ENSMUST00000082429,Gpx1,9,1,108339054,APPRIS principal isoform [04-11-2014]
ENSMUSG00000101554,ENSMUST00000189372,Scgb2b1,7,1,31263736,APPRIS principal isoform [04-11-2014]
ENSMUSG00000096753,ENSMUST00000191218,Fam181a,12,1,103310975,APPRIS principal isoform [04-11-2014]
ENSMUSG00000050914,ENSMUST00000053558,Ankrd37,8,-1,45999867,APPRIS principal isoform [04-11-2014]
ENSMUSG00000096753,ENSMUST00000179363,Fam181a,12,1,103314959,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033933,ENSMUST00000035673,Vhl,6,1,113623959,APPRIS principal isoform [04-11-2014]
ENSMUSG00000078664,ENSMUST00000074449,Sprr2a1,3,1,92215799,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028801,ENSMUST00000063707,Stpg1,4,1,135495987,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039065,ENSMUST00000042702,Fam173b,15,1,31602118,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034786,ENSMUST00000038244,Gpsm3,17,1,34589806,APPRIS principal isoform [04-11-2014]
ENSMUSG00000054885,ENSMUST00000107984,4930578G10Rik,4,1,42735912,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039048,ENSMUST00000127996,Foxred1,9,-1,35211055,APPRIS principal isoform [04-11-2014]
ENSMUSG00000054885,ENSMUST00000068158,4930578G10Rik,4,1,42735545,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039512,ENSMUST00000114849,Uhrf1bp1,17,1,27856490,APPRIS principal isoform [04-11-2014]
ENSMUSG00000072704,ENSMUST00000100864,2700089E24Rik,6,1,133105239,APPRIS principal isoform [04-11-2014]
ENSMUSG00000068601,ENSMUST00000090237,Gm10244,6,1,39420378,APPRIS principal isoform [04-11-2014]
ENSMUSG00000015474,ENSMUST00000171121,Ppt2,17,-1,34627435,APPRIS principal isoform [04-11-2014]
ENSMUSG00000015474,ENSMUST00000064953,Ppt2,17,-1,34627377,APPRIS principal isoform [04-11-2014]
ENSMUSG00000068893,ENSMUST00000071805,Sprr2a2,3,1,92250747,APPRIS principal isoform [04-11-2014]
ENSMUSG00000068893,ENSMUST00000090871,Sprr2a2,3,1,92215920,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029635,ENSMUST00000031640,Cdk8,5,1,146231288,APPRIS principal isoform [04-11-2014]
ENSMUSG00000015474,ENSMUST00000171376,Ppt2,17,-1,34627148,APPRIS principal isoform [04-11-2014]
ENSMUSG00000015474,ENSMUST00000168391,Ppt2,17,-1,34627485,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042055,ENSMUST00000084519,Wdr11,7,1,129591863,APPRIS principal isoform [04-11-2014]
ENSMUSG00000015474,ENSMUST00000169067,Ppt2,17,-1,34627525,APPRIS principal isoform [04-11-2014]
ENSMUSG00000015474,ENSMUST00000166040,Ppt2,17,-1,34628039,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033068,ENSMUST00000094467,Entpd6,2,1,150749042,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038520,ENSMUST00000047085,Tbc1d17,7,-1,44849075,APPRIS principal isoform [04-11-2014]
ENSMUSG00000060816,ENSMUST00000079832,Vmn1r52,6,1,90178716,APPRIS principal isoform [04-11-2014]
ENSMUSG00000021763,ENSMUST00000136755,BC067074,13,1,113317084,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040048,ENSMUST00000045602,Ndufb10,17,-1,24724478,APPRIS principal isoform [04-11-2014]
ENSMUSG00000083193,ENSMUST00000121608,4930595D18Rik,12,-1,111184491,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033768,ENSMUST00000137166,Nrxn2,19,1,6427937,APPRIS principal isoform [04-11-2014]
ENSMUSG00000041827,ENSMUST00000031540,Oasl1,5,1,114923240,APPRIS principal isoform [04-11-2014]
ENSMUSG00000041827,ENSMUST00000112143,Oasl1,5,1,114923264,APPRIS principal isoform [04-11-2014]
ENSMUSG00000091474,ENSMUST00000163475,2610021A01Rik,7,1,41599261,APPRIS principal isoform [04-11-2014]
ENSMUSG00000089872,ENSMUST00000061611,Rps6kc1,1,-1,190911770,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042289,ENSMUST00000046863,Hsd3b7,7,1,127800604,APPRIS principal isoform [04-11-2014]
ENSMUSG00000070796,ENSMUST00000094793,Psg21,7,-1,18656722,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020611,ENSMUST00000020930,Gna13,11,1,109362831,APPRIS principal isoform [04-11-2014]
ENSMUSG00000037235,ENSMUST00000042701,Mxd4,5,-1,34187710,APPRIS principal isoform [04-11-2014]
ENSMUSG00000021217,ENSMUST00000021641,Tshz3,7,1,36698118,APPRIS principal isoform [04-11-2014]
ENSMUSG00000027359,ENSMUST00000061491,Slc27a2,2,1,126552407,APPRIS principal isoform [04-11-2014]
ENSMUSG00000027831,ENSMUST00000029419,Veph1,3,-1,66296837,APPRIS principal isoform [04-11-2014]
ENSMUSG00000062546,ENSMUST00000078371,V1ra8,6,1,90202793,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034810,ENSMUST00000042792,Scn7a,2,-1,66784914,APPRIS principal isoform [04-11-2014]
ENSMUSG00000053113,ENSMUST00000054002,Socs3,11,-1,117969186,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034482,ENSMUST00000037849,Ly6g5c,17,1,35108279,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026500,ENSMUST00000027781,Cox20,1,1,178319130,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024391,ENSMUST00000025249,Apom,17,-1,35132050,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025920,ENSMUST00000054668,Stau2,1,-1,16519228,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022159,ENSMUST00000022765,Rab2b,14,-1,52279545,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022159,ENSMUST00000167116,Rab2b,14,-1,52279298,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063446,ENSMUST00000076670,Lppr1,4,1,49059282,APPRIS principal isoform [04-11-2014]
ENSMUSG00000021911,ENSMUST00000022470,Parg,14,1,32201949,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025920,ENSMUST00000162751,Stau2,1,-1,16519306,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031132,ENSMUST00000033466,Cd40lg,X,1,57212143,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057697,ENSMUST00000076086,Vmn1r53,6,-1,90224438,APPRIS principal isoform [04-11-2014]
ENSMUSG00000047434,ENSMUST00000055389,Xxylt1,16,-1,31081432,APPRIS principal isoform [04-11-2014]
ENSMUSG00000052485,ENSMUST00000064347,Tmem171,13,-1,98694834,APPRIS principal isoform [04-11-2014]
ENSMUSG00000036892,ENSMUST00000058280,Prodh2,7,1,30493622,APPRIS principal isoform [04-11-2014]
ENSMUSG00000061898,ENSMUST00000165318,Rbak,5,-1,143180775,APPRIS principal isoform [04-11-2014]
ENSMUSG00000061898,ENSMUST00000049861,Rbak,5,-1,143180743,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032289,ENSMUST00000098660,Thsd4,9,-1,60511035,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040022,ENSMUST00000170819,Rab11fip2,19,-1,59943000,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032289,ENSMUST00000171654,Thsd4,9,-1,60497126,APPRIS principal isoform [04-11-2014]
ENSMUSG00000027706,ENSMUST00000029256,Sec62,3,1,30792875,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039703,ENSMUST00000044271,Nploc4,11,-1,120437708,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031557,ENSMUST00000064883,Plekha2,8,-1,25102194,APPRIS principal isoform [04-11-2014]
ENSMUSG00000017204,ENSMUST00000017348,Gsdma,11,1,98664351,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031557,ENSMUST00000128715,Plekha2,8,-1,25101985,APPRIS principal isoform [04-11-2014]
ENSMUSG00000050304,ENSMUST00000058635,Slc25a2,18,-1,37638745,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025575,ENSMUST00000017620,Cant1,11,-1,118419086,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025575,ENSMUST00000092378,Cant1,11,-1,118419023,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031486,ENSMUST00000033876,Gpr124,8,1,27085598,APPRIS principal isoform [04-11-2014]
ENSMUSG00000078498,ENSMUST00000148762,Gm13151,4,1,147305674,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025575,ENSMUST00000106287,Cant1,11,-1,118419052,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025575,ENSMUST00000164927,Cant1,11,-1,118415794,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025575,ENSMUST00000106288,Cant1,11,-1,118419052,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057074,ENSMUST00000044602,Ces1g,8,-1,93337308,APPRIS principal isoform [04-11-2014]
ENSMUSG00000069267,ENSMUST00000091703,Hist1h3b,13,1,23752267,APPRIS principal isoform [04-11-2014]
ENSMUSG00000043313,ENSMUST00000059571,Pcdhb19,18,1,37496991,APPRIS principal isoform [04-11-2014]
ENSMUSG00000069274,ENSMUST00000102971,Hist1h4f,13,-1,23551648,APPRIS principal isoform [04-11-2014]
ENSMUSG00000021898,ENSMUST00000090337,Asb14,14,1,26894557,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026112,ENSMUST00000027286,Coa5,1,-1,37430103,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039246,ENSMUST00000045388,Lyplal1,1,-1,186117310,APPRIS principal isoform [04-11-2014]
ENSMUSG00000055531,ENSMUST00000069168,Cpsf6,10,-1,117376970,APPRIS principal isoform [04-11-2014]
ENSMUSG00000053646,ENSMUST00000072093,Plxnb1,9,1,109095436,APPRIS principal isoform [04-11-2014]
ENSMUSG00000078721,ENSMUST00000107979,Gm12429,4,-1,42853888,APPRIS principal isoform [04-11-2014]
ENSMUSG00000055531,ENSMUST00000177145,Cpsf6,10,-1,117376928,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024600,ENSMUST00000025500,Slc27a6,18,1,58556257,APPRIS principal isoform [04-11-2014]
ENSMUSG00000079605,ENSMUST00000120016,Zbtb9,17,1,26973167,APPRIS principal isoform [04-11-2014]
ENSMUSG00000078722,ENSMUST00000107981,Gm12394,4,-1,42856771,APPRIS principal isoform [04-11-2014]
ENSMUSG00000000305,ENSMUST00000000314,Cdh4,2,1,179442431,APPRIS principal isoform [04-11-2014]
ENSMUSG00000068391,ENSMUST00000089765,Chrac1,15,1,73090392,APPRIS principal isoform [04-11-2014]
ENSMUSG00000094686,ENSMUST00000095114,Ccl21a,4,-1,42773993,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022659,ENSMUST00000161347,Gcsam,16,1,45610380,APPRIS principal isoform [04-11-2014]
ENSMUSG00000091002,ENSMUST00000160436,Tcerg1l,7,-1,138397728,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042607,ENSMUST00000043294,Asb4,6,1,5383386,APPRIS principal isoform [04-11-2014]
ENSMUSG00000027547,ENSMUST00000029061,Sall4,2,-1,168767201,APPRIS principal isoform [04-11-2014]
ENSMUSG00000016552,ENSMUST00000016696,Foxred2,15,-1,77956722,APPRIS principal isoform [04-11-2014]
ENSMUSG00000016552,ENSMUST00000117725,Foxred2,15,-1,77956675,APPRIS principal isoform [04-11-2014]
ENSMUSG00000095872,ENSMUST00000112814,Gm15128,X,1,147765991,APPRIS principal isoform [04-11-2014]
ENSMUSG00000095872,ENSMUST00000178833,Gm15128,X,1,147789728,APPRIS principal isoform [04-11-2014]
ENSMUSG00000072945,ENSMUST00000101217,Ripply1,X,-1,139782353,APPRIS principal isoform [04-11-2014]
ENSMUSG00000036893,ENSMUST00000046227,Ehmt1,2,-1,24919590,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020429,ENSMUST00000020704,Igfbp1,11,1,7197782,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022401,ENSMUST00000163754,Xpnpep3,15,1,81400138,APPRIS principal isoform [04-11-2014]
ENSMUSG00000061311,ENSMUST00000078494,Rag1,2,-1,101649501,APPRIS principal isoform [04-11-2014]
ENSMUSG00000005566,ENSMUST00000005705,Trim28,7,1,13024152,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020297,ENSMUST00000020537,Nsg2,11,1,32000463,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057789,ENSMUST00000078691,Bak1,17,-1,27029009,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031352,ENSMUST00000033717,Hccs,X,-1,169320280,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034459,ENSMUST00000102824,Ifit1,19,1,34640871,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031352,ENSMUST00000112115,Hccs,X,-1,169320294,APPRIS principal isoform [04-11-2014]
ENSMUSG00000067925,ENSMUST00000088779,Cxx1a,X,-1,53643682,APPRIS principal isoform [04-11-2014]
ENSMUSG00000074619,ENSMUST00000099123,1700034I23Rik,3,-1,40902543,APPRIS principal isoform [04-11-2014]
ENSMUSG00000074892,ENSMUST00000113800,B3galt5,16,1,96235801,APPRIS principal isoform [04-11-2014]
ENSMUSG00000074892,ENSMUST00000099497,B3galt5,16,1,96280798,APPRIS principal isoform [04-11-2014]
ENSMUSG00000068327,ENSMUST00000089641,Tlx2,6,-1,83070143,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022525,ENSMUST00000089824,Hrasls,16,1,29209695,APPRIS principal isoform [04-11-2014]
ENSMUSG00000062524,ENSMUST00000006792,Ncr1,7,1,4337724,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022525,ENSMUST00000162747,Hrasls,16,1,29210108,APPRIS principal isoform [04-11-2014]
ENSMUSG00000045689,ENSMUST00000056712,Pcdhb4,18,1,37307455,APPRIS principal isoform [04-11-2014]
ENSMUSG00000059323,ENSMUST00000168185,Tonsl,15,-1,76639958,APPRIS principal isoform [04-11-2014]
ENSMUSG00000043587,ENSMUST00000112951,Pxylp1,9,-1,96889413,APPRIS principal isoform [04-11-2014]
ENSMUSG00000043587,ENSMUST00000078478,Pxylp1,9,-1,96889429,APPRIS principal isoform [04-11-2014]
ENSMUSG00000043587,ENSMUST00000120101,Pxylp1,9,-1,96889474,APPRIS principal isoform [04-11-2014]
ENSMUSG00000043587,ENSMUST00000119141,Pxylp1,9,-1,96889433,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020736,ENSMUST00000021082,Nt5c,11,-1,115491862,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028248,ENSMUST00000098238,Pnisr,4,1,21848055,APPRIS principal isoform [04-11-2014]
ENSMUSG00000023070,ENSMUST00000023832,Rgn,X,1,20549787,APPRIS principal isoform [04-11-2014]
ENSMUSG00000050359,ENSMUST00000054599,Sprr1a,3,-1,92485895,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001280,ENSMUST00000165924,Sp1,15,1,102406328,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001280,ENSMUST00000001326,Sp1,15,1,102406380,APPRIS principal isoform [04-11-2014]
ENSMUSG00000018334,ENSMUST00000018478,Ksr1,11,-1,79146407,APPRIS principal isoform [04-11-2014]
ENSMUSG00000002781,ENSMUST00000069772,Tmem143,7,1,45896941,APPRIS principal isoform [04-11-2014]
ENSMUSG00000045031,ENSMUST00000102955,Cetn4,3,-1,37312446,APPRIS principal isoform [04-11-2014]
ENSMUSG00000073922,ENSMUST00000098170,Olfr659,7,1,104670704,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028066,ENSMUST00000056370,Pmf1,3,-1,88410331,APPRIS principal isoform [04-11-2014]
ENSMUSG00000090171,ENSMUST00000049289,Ugt1a2,1,1,88200601,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020804,ENSMUST00000153476,Aanat,11,1,116593687,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026094,ENSMUST00000027263,Stk17b,1,-1,53785224,APPRIS principal isoform [04-11-2014]
ENSMUSG00000058192,ENSMUST00000115557,Zfp846,9,1,20581325,APPRIS principal isoform [04-11-2014]
ENSMUSG00000058192,ENSMUST00000060063,Zfp846,9,1,20587891,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022769,ENSMUST00000023453,Sdf2l1,16,-1,17132383,APPRIS principal isoform [04-11-2014]
ENSMUSG00000021032,ENSMUST00000021420,Ngb,12,-1,87102539,APPRIS principal isoform [04-11-2014]
ENSMUSG00000062527,ENSMUST00000073663,Olfr1408,1,-1,173131236,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022791,ENSMUST00000115123,Tnk2,16,1,32644826,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039873,ENSMUST00000042775,Neurl2,2,-1,164833456,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026858,ENSMUST00000077977,Fam73b,2,1,30364233,APPRIS principal isoform [04-11-2014]
ENSMUSG00000074794,ENSMUST00000099356,Arrdc3,13,1,80883410,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026858,ENSMUST00000100214,Fam73b,2,1,30364296,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001844,ENSMUST00000001900,Zdhhc4,5,-1,143329256,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001844,ENSMUST00000161915,Zdhhc4,5,-1,143326354,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042737,ENSMUST00000107462,Dpm3,3,1,89259358,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042737,ENSMUST00000040824,Dpm3,3,1,89266552,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039262,ENSMUST00000069817,Prrc2b,2,1,32151148,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046974,ENSMUST00000050937,BC053393,11,1,46571536,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038094,ENSMUST00000182627,Atp13a4,16,-1,29541597,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038524,ENSMUST00000043437,Fchsd1,18,-1,37969774,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030032,ENSMUST00000153148,Wdr54,6,-1,83156397,APPRIS principal isoform [04-11-2014]
ENSMUSG00000014198,ENSMUST00000103119,Zfp385c,11,-1,100650693,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031604,ENSMUST00000034015,Msmo1,8,-1,64733792,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040374,ENSMUST00000191916,Pex2,3,-1,5563729,APPRIS principal isoform [04-11-2014]
ENSMUSG00000103800,ENSMUST00000194038,Pcdha8,18,1,36992371,APPRIS principal isoform [04-11-2014]
ENSMUSG00000035069,ENSMUST00000035780,Oma1,4,1,103313812,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040374,ENSMUST00000195855,Pex2,3,-1,5576145,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040374,ENSMUST00000059021,Pex2,3,-1,5576239,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040374,ENSMUST00000071280,Pex2,3,-1,5576128,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034336,ENSMUST00000037636,Ina,19,1,47014698,APPRIS principal isoform [04-11-2014]
ENSMUSG00000021072,ENSMUST00000021471,Tmx1,12,1,70453095,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040374,ENSMUST00000165309,Pex2,3,-1,5576150,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040374,ENSMUST00000164828,Pex2,3,-1,5576150,APPRIS principal isoform [04-11-2014]
ENSMUSG00000091055,ENSMUST00000170760,Siglec15,18,-1,78057395,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031367,ENSMUST00000033734,Ap1s2,X,1,163909142,APPRIS principal isoform [04-11-2014]
ENSMUSG00000059687,ENSMUST00000078207,Olfr108,17,1,37445480,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033033,ENSMUST00000035822,Calhm2,19,-1,47138294,APPRIS principal isoform [04-11-2014]
ENSMUSG00000049044,ENSMUST00000090826,Rapgef4,2,1,71981240,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039809,ENSMUST00000107749,Gabbr2,4,-1,46991873,APPRIS principal isoform [04-11-2014]
ENSMUSG00000058981,ENSMUST00000072395,Olfr1406,1,-1,173184504,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031428,ENSMUST00000113067,Zcchc18,X,1,136993155,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031428,ENSMUST00000101227,Zcchc18,X,1,136993159,APPRIS principal isoform [04-11-2014]
ENSMUSG00000037573,ENSMUST00000041589,Tob1,11,1,94211454,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031428,ENSMUST00000033804,Zcchc18,X,1,136993298,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032224,ENSMUST00000034749,Fam81a,9,-1,70141578,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020681,ENSMUST00000001963,Ace,11,1,105967945,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026100,ENSMUST00000027269,Mstn,1,1,53061640,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024791,ENSMUST00000025704,Cdca5,19,1,6084983,APPRIS principal isoform [04-11-2014]
ENSMUSG00000074997,ENSMUST00000099659,Pin1rt1,2,-1,104716379,APPRIS principal isoform [04-11-2014]
ENSMUSG00000049502,ENSMUST00000081933,Dtx3l,16,-1,35939151,APPRIS principal isoform [04-11-2014]
ENSMUSG00000041009,ENSMUST00000085111,Iqcf4,9,-1,106570996,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038459,ENSMUST00000117085,Abhd17c,7,-1,84151893,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028803,ENSMUST00000102549,Nipal3,4,-1,135494623,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022913,ENSMUST00000023630,Psmg1,16,-1,95990960,APPRIS principal isoform [04-11-2014]
ENSMUSG00000027173,ENSMUST00000028595,Depdc7,2,-1,104742878,APPRIS principal isoform [04-11-2014]
ENSMUSG00000062201,ENSMUST00000073601,Prl3d3,13,1,27156790,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046345,ENSMUST00000093183,Smco1,16,1,32271468,APPRIS principal isoform [04-11-2014]
ENSMUSG00000041423,ENSMUST00000147991,Paqr6,3,1,88364589,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039286,ENSMUST00000195008,Fndc3b,3,-1,27710398,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040482,ENSMUST00000046244,Dxo,17,1,34837019,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039286,ENSMUST00000046157,Fndc3b,3,-1,27710439,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024925,ENSMUST00000025864,Rnaseh2c,19,1,5601873,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026807,ENSMUST00000074156,Ak8,2,1,28700164,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040482,ENSMUST00000180043,Dxo,17,1,34837019,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022201,ENSMUST00000122941,Zfr,15,1,12117831,APPRIS principal isoform [04-11-2014]
ENSMUSG00000074247,ENSMUST00000124745,Dda1,8,1,71469199,APPRIS principal isoform [04-11-2014]
ENSMUSG00000000976,ENSMUST00000001002,Heatr6,11,1,83753696,APPRIS principal isoform [04-11-2014]
ENSMUSG00000027533,ENSMUST00000029046,Fabp5,3,1,10012548,APPRIS principal isoform [04-11-2014]
ENSMUSG00000037553,ENSMUST00000084238,Zdhhc18,4,-1,133633469,APPRIS principal isoform [04-11-2014]
ENSMUSG00000054405,ENSMUST00000094657,Dnajc8,4,1,132535550,APPRIS principal isoform [04-11-2014]
ENSMUSG00000094273,ENSMUST00000105014,Gm10922,X,1,4370636,APPRIS principal isoform [04-11-2014]
ENSMUSG00000073010,ENSMUST00000101296,Gm5127,X,1,106583186,APPRIS principal isoform [04-11-2014]
ENSMUSG00000073758,ENSMUST00000097891,Sh3d21,4,-1,126163491,APPRIS principal isoform [04-11-2014]
ENSMUSG00000073010,ENSMUST00000101297,Gm5127,X,1,106583186,APPRIS principal isoform [04-11-2014]
ENSMUSG00000067438,ENSMUST00000087674,Hmx1,5,1,35389117,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040197,ENSMUST00000033888,Cd209e,8,-1,3854309,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025728,ENSMUST00000026823,Pigq,17,-1,25942048,APPRIS principal isoform [04-11-2014]
ENSMUSG00000044348,ENSMUST00000171738,Slc25a53,X,-1,136993032,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029815,ENSMUST00000031839,Malsu1,6,1,49073795,APPRIS principal isoform [04-11-2014]
ENSMUSG00000102367,ENSMUST00000193888,Kiss1,1,1,133309827,APPRIS principal isoform [04-11-2014]
ENSMUSG00000102367,ENSMUST00000194044,Kiss1,1,1,133309827,APPRIS principal isoform [04-11-2014]
ENSMUSG00000102367,ENSMUST00000195286,Kiss1,1,1,133323966,APPRIS principal isoform [04-11-2014]
ENSMUSG00000102367,ENSMUST00000178033,Kiss1,1,1,133327212,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057894,ENSMUST00000072222,Zfp329,7,-1,12818858,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057894,ENSMUST00000121215,Zfp329,7,-1,12818852,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024725,ENSMUST00000025631,Ostf1,19,-1,18631789,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030357,ENSMUST00000032508,Fkbp4,6,-1,128438677,APPRIS principal isoform [04-11-2014]
ENSMUSG00000037847,ENSMUST00000159572,Nmrk1,19,1,18631950,APPRIS principal isoform [04-11-2014]
ENSMUSG00000037847,ENSMUST00000042392,Nmrk1,19,1,18631950,APPRIS principal isoform [04-11-2014]
ENSMUSG00000101750,ENSMUST00000189851,Olfr1392,11,1,49293323,APPRIS principal isoform [04-11-2014]
