#Ensembl Gene ID,Ensembl Transcript ID,Associated Gene Name,Chromosome Name,Strand,Transcription Start Site (TSS),APPRIS principal isoform annotation
ENSMUSG00000039410,ENSMUST00000124771,Prdm16,4,-1,154636873,
ENSMUSG00000022829,ENSMUST00000114780,Stxbp5l,16,-1,37384962,
ENSMUSG00000022829,ENSMUST00000114781,Stxbp5l,16,-1,37384958,
ENSMUSG00000022829,ENSMUST00000114775,Stxbp5l,16,-1,37384923,
ENSMUSG00000022829,ENSMUST00000023526,Stxbp5l,16,-1,37384923,
ENSMUSG00000022829,ENSMUST00000114787,Stxbp5l,16,-1,37384923,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031157,ENSMUST00000033497,Pqbp1,X,-1,7899269,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031157,ENSMUST00000115655,Pqbp1,X,-1,7898979,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031157,ENSMUST00000115654,Pqbp1,X,-1,7899199,APPRIS principal isoform [04-11-2014]
ENSMUSG00000017221,ENSMUST00000017365,Psmd3,11,1,98682554,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031157,ENSMUST00000156741,Pqbp1,X,-1,7899000,
ENSMUSG00000031157,ENSMUST00000154552,Pqbp1,X,-1,7898896,
ENSMUSG00000017221,ENSMUST00000123676,Psmd3,11,1,98687787,
ENSMUSG00000036718,ENSMUST00000044642,Micall2,5,-1,139736336,APPRIS principal isoform [04-11-2014]
ENSMUSG00000023868,ENSMUST00000115715,Pde10a,17,1,8525372,
ENSMUSG00000019952,ENSMUST00000020113,Poc1b,10,1,99107036,APPRIS principal isoform [04-11-2014]
ENSMUSG00000023868,ENSMUST00000115722,Pde10a,17,1,8525450,
ENSMUSG00000039131,ENSMUST00000046614,Gipc2,3,-1,152166230,APPRIS principal isoform [04-11-2014]
ENSMUSG00000019952,ENSMUST00000159228,Poc1b,10,1,99107082,
ENSMUSG00000036718,ENSMUST00000170773,Micall2,5,-1,139732834,
ENSMUSG00000028284,ENSMUST00000037607,Map3k7,4,1,31964097,
ENSMUSG00000028284,ENSMUST00000080933,Map3k7,4,1,31964120,
ENSMUSG00000019952,ENSMUST00000159990,Poc1b,10,1,99107103,
ENSMUSG00000023868,ENSMUST00000115724,Pde10a,17,1,8526801,
ENSMUSG00000028284,ENSMUST00000108183,Map3k7,4,1,31964257,
ENSMUSG00000028284,ENSMUST00000108184,Map3k7,4,1,31964263,
ENSMUSG00000023868,ENSMUST00000089085,Pde10a,17,1,8801745,APPRIS principal isoform [04-11-2014]
ENSMUSG00000023868,ENSMUST00000115720,Pde10a,17,1,8849985,
ENSMUSG00000023868,ENSMUST00000024647,Pde10a,17,1,8880426,
ENSMUSG00000023868,ENSMUST00000149440,Pde10a,17,1,8924143,
ENSMUSG00000023868,ENSMUST00000115708,Pde10a,17,1,8945569,
ENSMUSG00000053877,ENSMUST00000188124,Srcap,7,1,127511983,
ENSMUSG00000053877,ENSMUST00000189136,Srcap,7,1,127512002,
ENSMUSG00000060024,ENSMUST00000076897,Vmn1r213,13,1,23011249,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025169,ENSMUST00000026169,Ogfod3,11,-1,121204711,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028280,ENSMUST00000029947,Gabrr1,4,1,33132521,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025404,ENSMUST00000166820,R3hdm2,10,1,127380662,
ENSMUSG00000025404,ENSMUST00000111628,R3hdm2,10,1,127380799,
ENSMUSG00000025404,ENSMUST00000171434,R3hdm2,10,1,127420338,
ENSMUSG00000025404,ENSMUST00000064793,R3hdm2,10,1,127420867,
ENSMUSG00000025404,ENSMUST00000170336,R3hdm2,10,1,127421124,
ENSMUSG00000025404,ENSMUST00000168780,R3hdm2,10,1,127421232,
ENSMUSG00000054568,ENSMUST00000067695,Usp17la,7,1,104857009,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025404,ENSMUST00000164831,R3hdm2,10,1,127444311,
ENSMUSG00000074738,ENSMUST00000099265,B930041F14Rik,4,1,155694342,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025404,ENSMUST00000105251,R3hdm2,10,1,127444311,
ENSMUSG00000025404,ENSMUST00000105249,R3hdm2,10,1,127444311,
ENSMUSG00000025404,ENSMUST00000165440,R3hdm2,10,1,127459465,
ENSMUSG00000057135,ENSMUST00000108534,Scimp,11,-1,70812586,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057135,ENSMUST00000074572,Scimp,11,-1,70812559,
ENSMUSG00000025404,ENSMUST00000169888,R3hdm2,10,1,127459495,
ENSMUSG00000021457,ENSMUST00000120135,Syk,13,1,52583173,APPRIS principal isoform [04-11-2014]
ENSMUSG00000021457,ENSMUST00000055087,Syk,13,1,52596853,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025404,ENSMUST00000168079,R3hdm2,10,1,127485482,
ENSMUSG00000056394,ENSMUST00000146998,Lig1,7,1,13278835,
ENSMUSG00000021457,ENSMUST00000118756,Syk,13,1,52583437,
ENSMUSG00000025404,ENSMUST00000171426,R3hdm2,10,1,127492657,
ENSMUSG00000025404,ENSMUST00000077046,R3hdm2,10,1,127390311,
ENSMUSG00000025404,ENSMUST00000105250,R3hdm2,10,1,127390311,
ENSMUSG00000026857,ENSMUST00000041830,Ntmt1,2,1,30807826,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026857,ENSMUST00000152374,Ntmt1,2,1,30807942,
ENSMUSG00000026857,ENSMUST00000128303,Ntmt1,2,1,30808190,
ENSMUSG00000026857,ENSMUST00000127566,Ntmt1,2,1,30817969,
ENSMUSG00000034903,ENSMUST00000112431,Cobll1,2,-1,65238721,
ENSMUSG00000056394,ENSMUST00000185145,Lig1,7,1,13278855,
ENSMUSG00000026857,ENSMUST00000143970,Ntmt1,2,1,30819675,
ENSMUSG00000033088,ENSMUST00000109690,Triobp,15,1,78947724,
ENSMUSG00000033088,ENSMUST00000109689,Triobp,15,1,78947724,
ENSMUSG00000034903,ENSMUST00000102726,Cobll1,2,-1,65238626,
ENSMUSG00000056394,ENSMUST00000123025,Lig1,7,1,13280146,
ENSMUSG00000034930,ENSMUST00000135490,Rtkn,6,1,83135463,
ENSMUSG00000034903,ENSMUST00000090896,Cobll1,2,-1,65238573,
ENSMUSG00000033088,ENSMUST00000109687,Triobp,15,1,78983041,
ENSMUSG00000033088,ENSMUST00000130663,Triobp,15,1,78983077,
ENSMUSG00000034903,ENSMUST00000112430,Cobll1,2,-1,65238626,
ENSMUSG00000033088,ENSMUST00000144151,Triobp,15,1,78983705,
ENSMUSG00000053877,ENSMUST00000186672,Srcap,7,1,127512465,
ENSMUSG00000033088,ENSMUST00000109688,Triobp,15,1,78983056,
ENSMUSG00000034903,ENSMUST00000156643,Cobll1,2,-1,65239096,
ENSMUSG00000001930,ENSMUST00000100941,Vwf,6,1,125546774,
ENSMUSG00000034903,ENSMUST00000155916,Cobll1,2,-1,65239044,
ENSMUSG00000034903,ENSMUST00000155082,Cobll1,2,-1,65238573,
ENSMUSG00000034903,ENSMUST00000112429,Cobll1,2,-1,65238626,
ENSMUSG00000062997,ENSMUST00000080861,Rpl35,2,-1,39005624,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031448,ENSMUST00000033825,Adprhl1,8,-1,13254162,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031448,ENSMUST00000168498,Adprhl1,8,-1,13254071,
ENSMUSG00000046396,ENSMUST00000055787,Olfr609,7,-1,103492876,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031448,ENSMUST00000171619,Adprhl1,8,-1,13254096,
ENSMUSG00000022194,ENSMUST00000140691,Pabpn1,14,1,54892500,
ENSMUSG00000032128,ENSMUST00000034643,Robo3,9,-1,37430134,
ENSMUSG00000022194,ENSMUST00000116476,Pabpn1,14,1,54894148,
ENSMUSG00000032128,ENSMUST00000115038,Robo3,9,-1,37433163,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022194,ENSMUST00000022808,Pabpn1,14,1,54894148,
ENSMUSG00000022194,ENSMUST00000150975,Pabpn1,14,1,54894155,
ENSMUSG00000022194,ENSMUST00000141446,Pabpn1,14,1,54894573,
ENSMUSG00000022194,ENSMUST00000139985,Pabpn1,14,1,54894602,
ENSMUSG00000022194,ENSMUST00000172557,Pabpn1,14,1,54894618,
ENSMUSG00000090121,ENSMUST00000182927,Abhd12b,12,1,70154157,
ENSMUSG00000042590,ENSMUST00000186033,Ipo11,13,-1,106925150,
ENSMUSG00000022194,ENSMUST00000146271,Pabpn1,14,1,54894833,
ENSMUSG00000034930,ENSMUST00000065512,Rtkn,6,1,83135812,
ENSMUSG00000090121,ENSMUST00000169156,Abhd12b,12,1,70154157,
ENSMUSG00000034930,ENSMUST00000121093,Rtkn,6,1,83137089,
ENSMUSG00000024170,ENSMUST00000115181,Telo2,17,-1,25115967,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034930,ENSMUST00000087938,Rtkn,6,1,83137110,
ENSMUSG00000024170,ENSMUST00000024987,Telo2,17,-1,25115905,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042590,ENSMUST00000080856,Ipo11,13,-1,106936958,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034930,ENSMUST00000130622,Rtkn,6,1,83142392,
ENSMUSG00000034930,ENSMUST00000129316,Rtkn,6,1,83142564,
ENSMUSG00000046352,ENSMUST00000055698,Gjb2,14,-1,57104702,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032584,ENSMUST00000035203,Mst1r,9,1,107906873,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033767,ENSMUST00000191758,D930015E06Rik,3,-1,84040175,APPRIS principal isoform [04-11-2014]
ENSMUSG00000056394,ENSMUST00000165964,Lig1,7,1,13279265,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033767,ENSMUST00000192095,D930015E06Rik,3,-1,84040137,
ENSMUSG00000056394,ENSMUST00000177588,Lig1,7,1,13277313,APPRIS principal isoform [04-11-2014]
ENSMUSG00000056394,ENSMUST00000098814,Lig1,7,1,13278826,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033767,ENSMUST00000052342,D930015E06Rik,3,-1,84040175,
ENSMUSG00000044595,ENSMUST00000061522,Dnd1,18,-1,36766198,APPRIS principal isoform [04-11-2014]
ENSMUSG00000053877,ENSMUST00000187040,Srcap,7,1,127513018,
ENSMUSG00000053877,ENSMUST00000190390,Srcap,7,1,127516148,
ENSMUSG00000053877,ENSMUST00000186954,Srcap,7,1,127516148,
ENSMUSG00000029679,ENSMUST00000031690,Hyal6,6,1,24733245,APPRIS principal isoform [04-11-2014]
ENSMUSG00000053877,ENSMUST00000098025,Srcap,7,1,127512027,
ENSMUSG00000053877,ENSMUST00000084563,Srcap,7,1,127559386,
ENSMUSG00000053877,ENSMUST00000066582,Srcap,7,1,127512992,
ENSMUSG00000004655,ENSMUST00000004774,Aqp1,6,1,55336432,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001930,ENSMUST00000112254,Vwf,6,1,125552948,
ENSMUSG00000001930,ENSMUST00000112253,Vwf,6,1,125552963,
ENSMUSG00000028634,ENSMUST00000106307,Hivep3,4,1,119814495,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028634,ENSMUST00000166542,Hivep3,4,1,120094489,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028634,ENSMUST00000084306,Hivep3,4,1,119733796,
ENSMUSG00000001930,ENSMUST00000001995,Vwf,6,1,125552963,
ENSMUSG00000099820,ENSMUST00000164985,Olfr1036,2,1,86074742,APPRIS principal isoform [04-11-2014]
ENSMUSG00000051316,ENSMUST00000066272,Taf7,18,-1,37644204,APPRIS principal isoform [04-11-2014]
ENSMUSG00000044550,ENSMUST00000060904,Tceal3,X,1,136666375,APPRIS principal isoform [04-11-2014]
ENSMUSG00000044550,ENSMUST00000138047,Tceal3,X,1,136590842,
ENSMUSG00000021770,ENSMUST00000022292,Samd8,14,1,21750531,
ENSMUSG00000001918,ENSMUST00000108496,Slc1a5,7,1,16781346,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029001,ENSMUST00000057907,Fbxo44,4,-1,148160083,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026933,ENSMUST00000114167,Camsap1,2,-1,25983282,
ENSMUSG00000044550,ENSMUST00000145648,Tceal3,X,1,136590844,
ENSMUSG00000021770,ENSMUST00000119430,Samd8,14,1,21751552,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001918,ENSMUST00000135817,Slc1a5,7,1,16784738,
ENSMUSG00000044550,ENSMUST00000113100,Tceal3,X,1,136666403,APPRIS principal isoform [04-11-2014]
ENSMUSG00000044550,ENSMUST00000128040,Tceal3,X,1,136666611,
ENSMUSG00000029001,ENSMUST00000105705,Fbxo44,4,-1,148159877,
ENSMUSG00000029001,ENSMUST00000151246,Fbxo44,4,-1,148159649,
ENSMUSG00000029001,ENSMUST00000151127,Fbxo44,4,-1,148159851,
ENSMUSG00000029001,ENSMUST00000173352,Fbxo44,4,-1,148160482,
ENSMUSG00000026933,ENSMUST00000134882,Camsap1,2,-1,25983061,
ENSMUSG00000029001,ENSMUST00000167160,Fbxo44,4,-1,148159595,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026933,ENSMUST00000134054,Camsap1,2,-1,25966896,
ENSMUSG00000026933,ENSMUST00000151593,Camsap1,2,-1,25965750,
ENSMUSG00000026933,ENSMUST00000142028,Camsap1,2,-1,25966804,
ENSMUSG00000068036,ENSMUST00000139666,Mllt4,17,1,13760548,
ENSMUSG00000068036,ENSMUST00000150848,Mllt4,17,1,13760674,
ENSMUSG00000026933,ENSMUST00000127823,Camsap1,2,-1,25983056,
ENSMUSG00000026933,ENSMUST00000091268,Camsap1,2,-1,25983282,
ENSMUSG00000026933,ENSMUST00000183461,Camsap1,2,-1,25983282,
ENSMUSG00000068036,ENSMUST00000137784,Mllt4,17,1,13760599,
ENSMUSG00000068036,ENSMUST00000137708,Mllt4,17,1,13760599,
ENSMUSG00000046667,ENSMUST00000050069,Rbm12b1,4,1,12140267,APPRIS principal isoform [04-11-2014]
ENSMUSG00000068036,ENSMUST00000137531,Mllt4,17,1,13888530,
ENSMUSG00000046667,ENSMUST00000069128,Rbm12b1,4,1,12140317,APPRIS principal isoform [04-11-2014]
ENSMUSG00000068036,ENSMUST00000139347,Mllt4,17,1,13760539,
ENSMUSG00000068036,ENSMUST00000156591,Mllt4,17,1,13760541,
ENSMUSG00000020295,ENSMUST00000020535,Hbq1a,11,1,32300069,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029811,ENSMUST00000031835,Aoc1,6,1,48895254,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026672,ENSMUST00000114996,Optn,2,-1,5064045,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026672,ENSMUST00000027986,Optn,2,-1,5063938,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029811,ENSMUST00000162948,Aoc1,6,1,48904986,APPRIS principal isoform [04-11-2014]
ENSMUSG00000068036,ENSMUST00000170827,Mllt4,17,1,13760541,
ENSMUSG00000045337,ENSMUST00000051965,Defb11,8,-1,21906412,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029811,ENSMUST00000167529,Aoc1,6,1,48904986,APPRIS principal isoform [04-11-2014]
ENSMUSG00000018927,ENSMUST00000019071,Ccl6,11,-1,83593087,APPRIS principal isoform [04-11-2014]
ENSMUSG00000095318,ENSMUST00000167099,Gm8024,14,-1,42524282,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040584,ENSMUST00000047753,Abcb1a,5,1,8660077,APPRIS principal isoform [04-11-2014]
ENSMUSG00000103677,ENSMUST00000194418,Pcdhga4,18,1,37685210,APPRIS principal isoform [04-11-2014]
ENSMUSG00000103677,ENSMUST00000195163,Pcdhga4,18,1,37686884,
ENSMUSG00000022496,ENSMUST00000023140,Tnfrsf17,16,1,11313812,APPRIS principal isoform [04-11-2014]
ENSMUSG00000078365,ENSMUST00000105158,Mos,4,-1,3872105,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032314,ENSMUST00000034866,Etfa,9,-1,55512243,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038319,ENSMUST00000036092,Kcnh2,5,-1,24351604,APPRIS principal isoform [04-11-2014]
ENSMUSG00000070883,ENSMUST00000094942,Ccdc173,2,-1,69789575,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038319,ENSMUST00000115098,Kcnh2,5,-1,24329591,
ENSMUSG00000030400,ENSMUST00000062831,Ercc2,7,1,19382010,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030400,ENSMUST00000108461,Ercc2,7,1,19382031,
ENSMUSG00000030400,ENSMUST00000108460,Ercc2,7,1,19382040,
ENSMUSG00000031355,ENSMUST00000033721,Arhgap6,X,1,168795099,APPRIS principal isoform [04-11-2014]
ENSMUSG00000080907,ENSMUST00000117592,4930455H04Rik,3,1,116968267,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030400,ENSMUST00000129249,Ercc2,7,1,19382269,
ENSMUSG00000031355,ENSMUST00000087016,Arhgap6,X,1,169036611,
ENSMUSG00000031355,ENSMUST00000112129,Arhgap6,X,1,169036611,
ENSMUSG00000031355,ENSMUST00000112131,Arhgap6,X,1,169036611,
ENSMUSG00000024773,ENSMUST00000045351,Atg2a,19,1,6241668,
ENSMUSG00000031355,ENSMUST00000112127,Arhgap6,X,1,169113047,
ENSMUSG00000024773,ENSMUST00000145600,Atg2a,19,1,6245465,
ENSMUSG00000027408,ENSMUST00000028897,Cpxm1,2,-1,130397574,APPRIS principal isoform [04-11-2014]
ENSMUSG00000006179,ENSMUST00000006341,Prss16,13,-1,22009741,APPRIS principal isoform [04-11-2014]
ENSMUSG00000066877,ENSMUST00000187435,Nck2,1,1,43444579,
ENSMUSG00000066877,ENSMUST00000086421,Nck2,1,1,43445751,APPRIS principal isoform [04-11-2014]
ENSMUSG00000066877,ENSMUST00000114744,Nck2,1,1,43533569,
ENSMUSG00000037106,ENSMUST00000161028,Fer1l6,15,1,58510048,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026721,ENSMUST00000028052,Rabgap1l,1,-1,160351571,
ENSMUSG00000027884,ENSMUST00000106609,Clcc1,3,1,108653913,
ENSMUSG00000027884,ENSMUST00000124384,Clcc1,3,1,108653958,
ENSMUSG00000027884,ENSMUST00000106613,Clcc1,3,1,108653990,
ENSMUSG00000026721,ENSMUST00000191909,Rabgap1l,1,-1,160251443,
ENSMUSG00000026721,ENSMUST00000193185,Rabgap1l,1,-1,160307339,
ENSMUSG00000020545,ENSMUST00000020853,Lrrc72,12,-1,36218202,
ENSMUSG00000030598,ENSMUST00000032818,Fbxo17,7,1,28716804,APPRIS principal isoform [04-11-2014]
ENSMUSG00000027884,ENSMUST00000029483,Clcc1,3,1,108653940,
ENSMUSG00000020545,ENSMUST00000122115,Lrrc72,12,-1,36253398,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030598,ENSMUST00000108278,Fbxo17,7,1,28716832,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030598,ENSMUST00000108279,Fbxo17,7,1,28716873,
ENSMUSG00000030598,ENSMUST00000167118,Fbxo17,7,1,28732500,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020799,ENSMUST00000108502,Tekt1,11,-1,72361296,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031634,ENSMUST00000034051,Ufsp2,8,1,45975528,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020799,ENSMUST00000108503,Tekt1,11,-1,72361873,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032297,ENSMUST00000034840,Celf6,9,1,59578337,
ENSMUSG00000020799,ENSMUST00000021155,Tekt1,11,-1,72362442,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032297,ENSMUST00000121266,Celf6,9,1,59589288,
ENSMUSG00000032297,ENSMUST00000118164,Celf6,9,1,59589339,
ENSMUSG00000063445,ENSMUST00000120056,Nmral1,16,-1,4719109,APPRIS principal isoform [04-11-2014]
ENSMUSG00000035596,ENSMUST00000038608,Mboat7,7,-1,3693523,APPRIS principal isoform [04-11-2014]
ENSMUSG00000007617,ENSMUST00000109494,Homer1,13,1,93303757,
ENSMUSG00000063445,ENSMUST00000115851,Nmral1,16,-1,4719156,
ENSMUSG00000033377,ENSMUST00000040097,Palmd,3,-1,116968987,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033377,ENSMUST00000119557,Palmd,3,-1,116968858,
ENSMUSG00000035596,ENSMUST00000128364,Mboat7,7,-1,3691867,
ENSMUSG00000033377,ENSMUST00000143611,Palmd,3,-1,116968986,
ENSMUSG00000063445,ENSMUST00000079130,Nmral1,16,-1,4719356,
ENSMUSG00000032297,ENSMUST00000118549,Celf6,9,1,59578192,APPRIS principal isoform [04-11-2014]
ENSMUSG00000007617,ENSMUST00000102752,Homer1,13,1,93304495,
ENSMUSG00000035427,ENSMUST00000113969,Mageb4,X,-1,86256219,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063445,ENSMUST00000074970,Nmral1,16,-1,4719112,
ENSMUSG00000007617,ENSMUST00000109492,Homer1,13,1,93305184,
ENSMUSG00000035427,ENSMUST00000096378,Mageb4,X,-1,86305093,APPRIS principal isoform [04-11-2014]
ENSMUSG00000035596,ENSMUST00000118710,Mboat7,7,-1,3693048,
ENSMUSG00000026721,ENSMUST00000191651,Rabgap1l,1,-1,160441867,
ENSMUSG00000025739,ENSMUST00000172002,Gng13,17,1,25717171,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024857,ENSMUST00000159593,Cabp2,19,1,4081578,
ENSMUSG00000025739,ENSMUST00000115108,Gng13,17,1,25717528,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024871,ENSMUST00000025806,Doc2g,19,1,4003336,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026875,ENSMUST00000028234,Traf1,2,-1,34961585,APPRIS principal isoform [04-11-2014]
ENSMUSG00000060402,ENSMUST00000078686,Chst8,7,-1,34812686,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020377,ENSMUST00000101265,Ltc4s,11,-1,50238471,
ENSMUSG00000020166,ENSMUST00000164088,Cnot2,10,-1,116549163,
ENSMUSG00000020377,ENSMUST00000102772,Ltc4s,11,-1,50238532,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020940,ENSMUST00000021323,1700023F06Rik,11,-1,103208548,
ENSMUSG00000020377,ENSMUST00000125555,Ltc4s,11,-1,50238616,
ENSMUSG00000024857,ENSMUST00000159148,Cabp2,19,1,4082488,
ENSMUSG00000020940,ENSMUST00000174567,1700023F06Rik,11,-1,103208523,
ENSMUSG00000026875,ENSMUST00000113064,Traf1,2,-1,34961772,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024857,ENSMUST00000159556,Cabp2,19,1,4083490,
ENSMUSG00000051444,ENSMUST00000057975,Bbs12,3,1,37312554,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020940,ENSMUST00000107026,1700023F06Rik,11,-1,103208558,
ENSMUSG00000051444,ENSMUST00000108121,Bbs12,3,1,37312556,
ENSMUSG00000024857,ENSMUST00000162908,Cabp2,19,1,4083519,
ENSMUSG00000026875,ENSMUST00000172159,Traf1,2,-1,34958134,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022722,ENSMUST00000023405,Arl6,16,-1,59639167,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022722,ENSMUST00000099646,Arl6,16,-1,59639391,
ENSMUSG00000022722,ENSMUST00000118438,Arl6,16,-1,59632520,
ENSMUSG00000022722,ENSMUST00000149797,Arl6,16,-1,59639129,
ENSMUSG00000030617,ENSMUST00000107221,Ccdc83,7,-1,90265432,
ENSMUSG00000030617,ENSMUST00000107220,Ccdc83,7,-1,90265432,
ENSMUSG00000070550,ENSMUST00000094388,Mrgprb4,7,-1,48199288,APPRIS principal isoform [04-11-2014]
ENSMUSG00000037007,ENSMUST00000049393,Zfp113,5,-1,138155744,APPRIS principal isoform [04-11-2014]
ENSMUSG00000037007,ENSMUST00000132318,Zfp113,5,-1,138155704,
ENSMUSG00000043424,ENSMUST00000057110,Eif3j2,18,-1,43477796,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026721,ENSMUST00000028049,Rabgap1l,1,-1,160792946,APPRIS principal isoform [04-11-2014]
ENSMUSG00000037007,ENSMUST00000165640,Zfp113,5,-1,138152899,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030617,ENSMUST00000040413,Ccdc83,7,-1,90265432,
ENSMUSG00000026721,ENSMUST00000195442,Rabgap1l,1,-1,160792938,
ENSMUSG00000026721,ENSMUST00000193810,Rabgap1l,1,-1,160793211,
ENSMUSG00000040594,ENSMUST00000102815,Ranbp17,11,-1,33513746,APPRIS principal isoform [04-11-2014]
ENSMUSG00000074064,ENSMUST00000098367,Mlycd,8,1,119394878,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040594,ENSMUST00000037522,Ranbp17,11,-1,33513630,
ENSMUSG00000040594,ENSMUST00000147751,Ranbp17,11,-1,33513094,
ENSMUSG00000022313,ENSMUST00000137116,Utp23,15,1,51877429,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022313,ENSMUST00000161651,Utp23,15,1,51877478,
ENSMUSG00000022313,ENSMUST00000059599,Utp23,15,1,51877505,
ENSMUSG00000022313,ENSMUST00000136129,Utp23,15,1,51877742,
ENSMUSG00000028436,ENSMUST00000030145,Dcaf12,4,-1,41314889,APPRIS principal isoform [04-11-2014]
ENSMUSG00000071660,ENSMUST00000096751,Ttc9c,19,-1,8819333,APPRIS principal isoform [04-11-2014]
ENSMUSG00000071660,ENSMUST00000153281,Ttc9c,19,-1,8818924,
ENSMUSG00000071660,ENSMUST00000088092,Ttc9c,19,-1,8819294,APPRIS principal isoform [04-11-2014]
ENSMUSG00000007617,ENSMUST00000080127,Homer1,13,1,93304799,
ENSMUSG00000007617,ENSMUST00000109493,Homer1,13,1,93304102,
ENSMUSG00000020721,ENSMUST00000100305,Helz,11,1,107547956,
ENSMUSG00000007617,ENSMUST00000060490,Homer1,13,1,93305159,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020721,ENSMUST00000133862,Helz,11,1,107627321,
ENSMUSG00000007617,ENSMUST00000109497,Homer1,13,1,93305103,
ENSMUSG00000007617,ENSMUST00000079086,Homer1,13,1,93308034,
ENSMUSG00000007617,ENSMUST00000109498,Homer1,13,1,93305103,
ENSMUSG00000032059,ENSMUST00000034561,Alg9,9,1,50775019,APPRIS principal isoform [04-11-2014]
ENSMUSG00000007617,ENSMUST00000109496,Homer1,13,1,93305278,
ENSMUSG00000007617,ENSMUST00000109495,Homer1,13,1,93305278,
ENSMUSG00000020721,ENSMUST00000106746,Helz,11,1,107547968,
ENSMUSG00000032059,ENSMUST00000159576,Alg9,9,1,50775367,
ENSMUSG00000007833,ENSMUST00000007977,Aldh16a1,7,-1,45154573,APPRIS principal isoform [04-11-2014]
ENSMUSG00000007833,ENSMUST00000134655,Aldh16a1,7,-1,45144689,
ENSMUSG00000020721,ENSMUST00000075012,Helz,11,1,107547960,
ENSMUSG00000007833,ENSMUST00000107815,Aldh16a1,7,-1,45154584,
ENSMUSG00000032059,ENSMUST00000175728,Alg9,9,1,50808679,
ENSMUSG00000021156,ENSMUST00000110637,Zmynd11,13,-1,9764423,
ENSMUSG00000021156,ENSMUST00000110638,Zmynd11,13,-1,9764488,
ENSMUSG00000063160,ENSMUST00000079258,Numbl,7,1,27258725,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001672,ENSMUST00000001722,Marveld3,8,-1,109962168,
ENSMUSG00000001672,ENSMUST00000051430,Marveld3,8,-1,109962203,
